Company|^|Reference ID Company|^|Verification Status|^|Verification Number|^|Verification Date|^|Accounting Date for Operational Transaction|^|Cost Center|^|Supplier|^|Trans Detail|^|Line Description|^|Spend Category|^|Purchase Order|^|Trans Status|^|Line Split|^|Line Amount|^|Supplier Contract
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"05/13/2025 AMAZON RETA* NI97T09 179.91 USD"|^|"MERLIN Gift Name Personalized Funny Retro Vintage Birthday T-Shirt"|^|"Office Supplies"|^|"PO-100037076"|^|"Approved"|^|"0"|^|"19.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"05/13/2025 AMAZON RETA* NI97T09 179.91 USD"|^|"MERLIN Gift Name Personalized Funny Retro Vintage Birthday T-Shirt"|^|"Office Supplies"|^|"PO-100037076"|^|"Approved"|^|"0"|^|"19.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"05/13/2025 AMAZON RETA* NI97T09 179.91 USD"|^|"MERLIN Gift Name Personalized Funny Retro Vintage Birthday T-Shirt"|^|"Office Supplies"|^|"PO-100037076"|^|"Approved"|^|"0"|^|"19.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"05/13/2025 AMAZON RETA* NI97T09 179.91 USD"|^|"MERLIN Gift Name Personalized Funny Retro Vintage Birthday T-Shirt"|^|"Office Supplies"|^|"PO-100037076"|^|"Approved"|^|"0"|^|"19.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"05/13/2025 AMAZON RETA* NI97T09 179.91 USD"|^|"MERLIN Gift Name Personalized Funny Retro Vintage Birthday T-Shirt"|^|"Office Supplies"|^|"PO-100037076"|^|"Approved"|^|"0"|^|"19.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"05/13/2025 AMAZON RETA* NI97T09 179.91 USD"|^|"MERLIN Gift Name Personalized Funny Retro Vintage Birthday T-Shirt"|^|"Office Supplies"|^|"PO-100037076"|^|"Approved"|^|"0"|^|"19.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"05/13/2025 AMAZON RETA* NI97T09 179.91 USD"|^|"MERLIN Gift Name Personalized Funny Retro Vintage Birthday T-Shirt"|^|"Office Supplies"|^|"PO-100037076"|^|"Approved"|^|"0"|^|"19.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"05/13/2025 AMAZON RETA* NI97T09 179.91 USD"|^|"MERLIN Gift Name Personalized Funny Retro Vintage Birthday T-Shirt"|^|"Office Supplies"|^|"PO-100037076"|^|"Approved"|^|"0"|^|"19.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1109 Procurement"|^|"Amazon Web Services, Inc"|^|"05/13/2025 AMAZON RETA* NI97T09 179.91 USD"|^|"MERLIN Gift Name Personalized Funny Retro Vintage Birthday T-Shirt"|^|"Office Supplies"|^|"PO-100037076"|^|"Approved"|^|"0"|^|"19.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1110 Student Accounts"|^|"Amazon Web Services, Inc"|^|"05/24/2025 AMAZON MARK* NZ51O1D 64.66 USD"|^|"500 No. 10 Flip and Seal Double Window Security Envelopes - Perfect Size for Multiple Business Statements, Quickbooks Invoices, and Return Envelopes -Number 10 Size 4 1/8 X 9 ½ Inch"|^|"Office Supplies"|^|"PO-100037436"|^|"Approved"|^|"0"|^|"64.66"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1115 Facilities Management"|^|"Amazon Web Services, Inc"|^|"05/10/2025 AMAZON RETA* NW3HK9G 29.20 USD"|^|"Master Lock 3QLF Outdoor Padlock with Key, 4 Pack Keyed-Alike,Silver"|^|"Office Supplies"|^|"PO-100036981"|^|"Approved"|^|"0"|^|"29.2"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1115 Facilities Management"|^|"Amazon Web Services, Inc"|^|"05/09/2025 AMAZON RETA* NW6MB6N 119.92 USD"|^|"Poise Incontinence Pads & Postpartum Incontinence Pads, 3 Drop Light Absorbency, Regular Length, 120 Count (4 Packs of 30), Packaging May Vary"|^|"Office Supplies"|^|"PO-100036981"|^|"Approved"|^|"0"|^|"23.96"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1115 Facilities Management"|^|"Amazon Web Services, Inc"|^|"05/09/2025 AMAZON RETA* NW6MB6N 119.92 USD"|^|"Tampax Pearl Tampons Super Plus Absorbency, With Leakguard Braid, Unscented, 50 Count x 2 Packs (100 Count Total) (Packaging May Vary)"|^|"Office Supplies"|^|"PO-100036981"|^|"Approved"|^|"0"|^|"19.58"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1115 Facilities Management"|^|"Amazon Web Services, Inc"|^|"05/09/2025 AMAZON RETA* NW6MB6N 119.92 USD"|^|"Tampax Pearl Tampons Super Absorbency,With Leakguard Braid, Unscented, 50 Count x 2 Packs (100 Count total) (Packaging May Vary)"|^|"Office Supplies"|^|"PO-100036981"|^|"Approved"|^|"0"|^|"19.64"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1115 Facilities Management"|^|"Amazon Web Services, Inc"|^|"05/09/2025 AMAZON RETA* NW6MB6N 119.92 USD"|^|"Tampax Pearl Tampons Regular Absorbency, With Leakguard Braid, Unscented, 50 Count x 2 Packs (100 Count total) (Packaging May Vary)"|^|"Office Supplies"|^|"PO-100036981"|^|"Approved"|^|"0"|^|"19.64"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1115 Facilities Management"|^|"Amazon Web Services, Inc"|^|"05/09/2025 AMAZON RETA* NW6MB6N 119.92 USD"|^|"Amazon Basics Maxi Pads For Women- Thick, Super Absorbency, Unscented, 48 Count, 1 Pack (Previously Solimo)"|^|"Office Supplies"|^|"PO-100036981"|^|"Approved"|^|"0"|^|"4.88"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1115 Facilities Management"|^|"Amazon Web Services, Inc"|^|"05/09/2025 AMAZON RETA* NW6MB6N 119.92 USD"|^|"Amazon Basics Menstrual Pads for Women With Flexi-Wings, Long Length, Size 2, Super Absorbency, 32 Count (Pack of 1)"|^|"Office Supplies"|^|"PO-100036981"|^|"Approved"|^|"0"|^|"32.22"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/24/2025 AMAZON MARK* NN9QB65 216.52 USD"|^|"UMIKU 8 Pack Spa Headband for Women Facial Makeup Headband Soft Coral Fleece Christmas Stocking Stuffers Bow Hair Band Head Wraps for Washing Face Mask Spa Gifts For Women Gift Basket"|^|"Meeting Equipment & Supplies"|^|"PO-100037409"|^|"Approved"|^|"0"|^|"19.98"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/24/2025 AMAZON MARK* NN9QB65 216.52 USD"|^|"Baby Foot Original Exfoliation Foot Peel - Callus Remover for Rough Cracked, Dry Feet, Dead Skin Removal - Foot Peeling Mask for Baby Soft Feet - Spa Experience at Home & Gift Ideas - Lavender Scented"|^|"Meeting Equipment & Supplies"|^|"PO-100037409"|^|"Approved"|^|"0"|^|"41.98"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/24/2025 AMAZON MARK* NN9QB65 216.52 USD"|^|"Pro Goleem Small Woven Basket with Gift Bags and Ribbons Durable Baskets for Gifts Empty Small Rope Basket for Storage 12"X 8" X 5" Baby Toy Baskets with Handles, White"|^|"Meeting Equipment & Supplies"|^|"PO-100037409"|^|"Approved"|^|"0"|^|"19.98"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/24/2025 AMAZON MARK* NN9QB65 216.52 USD"|^|"zheyistep 150 PCS Motivational Bookmarks Boho Inspirational Book Markers for Women Men, Encouraging Paper Bookmarks for Kids Bulk Students Teens Adults Reading Lovers"|^|"Meeting Equipment & Supplies"|^|"PO-100037409"|^|"Approved"|^|"0"|^|"92.6"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/24/2025 AMAZON MARK* NN9QB65 216.52 USD"|^|"Burt's Bees Gifts Ideas, Tips and Toes Kit, 6 Travel Size Products - Pomegranate Moisturizing Lip Balm, 2 Hand Creams, Foot Cream, Cuticle Cream, and Hand Salve"|^|"Meeting Equipment & Supplies"|^|"PO-100037409"|^|"Approved"|^|"0"|^|"23.98"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/24/2025 AMAZON MARK* NN9QB65 216.52 USD"|^|"Courageous Compassion: From Survival To Sovereignty"|^|"Meeting Equipment & Supplies"|^|"PO-100037409"|^|"Approved"|^|"0"|^|"18"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/24/2025 AMAZON RETA* NN4S755 19.44 USD"|^|"Courageous Compassion: From Survival To Sovereignty"|^|"Meeting Equipment & Supplies"|^|"PO-100037413"|^|"Approved"|^|"0"|^|"18"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/24/2025 AMAZON RETA* NN4S755 19.44 USD"|^|"Estimated Tax"|^|"Meeting Equipment & Supplies"|^|"PO-100037413"|^|"Approved"|^|"0"|^|"1.44"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/24/2025 AMAZON RETA* NZ5ZX82 18.00 USD"|^|"Courageous Compassion: From Survival To Sovereignty"|^|"Meeting Equipment & Supplies"|^|"PO-100037412"|^|"Approved"|^|"0"|^|"18"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/24/2025 AMAZON RETA* NZ5HE36 19.89 USD"|^|"Estimated Tax"|^|"Meeting Equipment & Supplies"|^|"PO-100037411"|^|"Approved"|^|"0"|^|"1.89"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/24/2025 AMAZON RETA* NZ5HE36 19.89 USD"|^|"Courageous Compassion: From Survival To Sovereignty"|^|"Meeting Equipment & Supplies"|^|"PO-100037411"|^|"Approved"|^|"0"|^|"18"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/23/2025 AMAZON RETA* NN4HO6G 18.00 USD"|^|"Courageous Compassion: From Survival To Sovereignty"|^|"Meeting Equipment & Supplies"|^|"PO-100037410"|^|"Approved"|^|"0"|^|"18"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/26/2025 AMAZON MARK* NN1YT94 101.43 USD"|^|"Promotion Applied"|^|"Meeting Equipment & Supplies"|^|"PO-100037409"|^|"Approved"|^|"0"|^|"-6"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/26/2025 AMAZON MARK* NN1YT94 101.43 USD"|^|"grace & stella Award Winning Under Eye Mask - Travel Essentials - Birthday Gifts for Women - Gel Eye Patches for Dark Circles, Puffy Eyes, Wrinkles, Undereye Bags - Vegan - Self Care (24 Pairs, Gold)"|^|"Meeting Equipment & Supplies"|^|"PO-100037409"|^|"Approved"|^|"0"|^|"21.95"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/26/2025 AMAZON MARK* NN1YT94 101.43 USD"|^|"grace & stella Award Winning Under Eye Mask - Travel Essentials - Birthday Gifts for Women - Gel Eye Patches for Dark Circles, Puffy Eyes, Wrinkles, Undereye Bags - Vegan - Self Care (24 Pairs, Gold)"|^|"Meeting Equipment & Supplies"|^|"PO-100037409"|^|"Approved"|^|"0"|^|"21.95"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/26/2025 AMAZON MARK* NN1YT94 101.43 USD"|^|"300PCS Motivational Sticker, Inspirational Words Stickers for Teens Adults Students Teacher Employees Vinyl Encouraging Positive Affirmation Stickers for Water Bottles Laptop Decals Scrapbook Journal"|^|"Meeting Equipment & Supplies"|^|"PO-100037409"|^|"Approved"|^|"0"|^|"35.56"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/26/2025 AMAZON MARK* NN1YT94 101.43 USD"|^|"100 Sheets White Tissue Paper Artdly 14 x 20 Inches Recyclable White Wrapping Paper Bulk for Weddings Birthday DIY Project Festival Wrapping Crafts Decor"|^|"Meeting Equipment & Supplies"|^|"PO-100037409"|^|"Approved"|^|"0"|^|"7.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/26/2025 AMAZON MARK* NN1YT94 101.43 USD"|^|"Shower Steamers Aromatherapy BLRIET 8 Pack Gifts for Women Mother Day Gift Mom Men, Birthday Gifts for Her Stress Relief Home Spa, Lavender Natural Essential Oil Self Care Relaxation Shower Bombs Teen"|^|"Meeting Equipment & Supplies"|^|"PO-100037409"|^|"Approved"|^|"0"|^|"19.98"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/21/2025 AMAZON MARK* NZ8HZ1J 185.98 USD"|^|"Batiyeer 50 Pcs Small Jewelry Travel Case Bulk Mini Jewelry Box Wedding Bridesmaid Proposal Valentine Mothers Day Return Gift(Macaron Color)"|^|"Meeting Equipment & Supplies"|^|"PO-100037328"|^|"Approved"|^|"0"|^|"185.98"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/22/2025 AMAZON MARK* NZ9NW11 31.84 USD"|^|"Estimated Tax"|^|"Meeting Equipment & Supplies"|^|"PO-100037327"|^|"Approved"|^|"0"|^|"1.94"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/22/2025 AMAZON MARK* NZ9NW11 31.84 USD"|^|"Novarena 2 Pcs Jamaican Rasta Beads with Cowrie Shells Bracelets for Men Women Beaded Bracelets Multi Layer Stackable Ethnic Tribal African Traditional (2 Pcs Jamaican Rasta Beads with Cowry Shells)"|^|"Meeting Equipment & Supplies"|^|"PO-100037327"|^|"Approved"|^|"0"|^|"29.9"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/12/2025 AMAZON RETA* NI4O25S 175.00 USD"|^|"DoorDash eGift Card"|^|"Meeting Equipment & Supplies"|^|"PO-100037072"|^|"Approved"|^|"0"|^|"25"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/12/2025 AMAZON RETA* NI4O25S 175.00 USD"|^|"DoorDash eGift Card"|^|"Meeting Equipment & Supplies"|^|"PO-100037072"|^|"Approved"|^|"0"|^|"25"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/12/2025 AMAZON RETA* NI4O25S 175.00 USD"|^|"DoorDash Special Delivery eGift Card"|^|"Meeting Equipment & Supplies"|^|"PO-100037072"|^|"Approved"|^|"0"|^|"25"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/12/2025 AMAZON RETA* NI4O25S 175.00 USD"|^|"DoorDash Special Delivery eGift Card"|^|"Meeting Equipment & Supplies"|^|"PO-100037072"|^|"Approved"|^|"0"|^|"25"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/12/2025 AMAZON RETA* NI4O25S 175.00 USD"|^|"DoorDash Little Something Gift Card - Email Delivery"|^|"Meeting Equipment & Supplies"|^|"PO-100037072"|^|"Approved"|^|"0"|^|"25"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/12/2025 AMAZON RETA* NI4O25S 175.00 USD"|^|"DoorDash Little Something Gift Card - Email Delivery"|^|"Meeting Equipment & Supplies"|^|"PO-100037072"|^|"Approved"|^|"0"|^|"25"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/12/2025 AMAZON RETA* NI4O25S 175.00 USD"|^|"DoorDash Little Something Gift Card - Email Delivery"|^|"Meeting Equipment & Supplies"|^|"PO-100037072"|^|"Approved"|^|"0"|^|"25"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/12/2025 AMAZON RETA* NI3LE3S 25.00 USD"|^|"DoorDash Little Something Gift Card - Email Delivery"|^|"Meeting Equipment & Supplies"|^|"PO-100037071"|^|"Approved"|^|"0"|^|"25"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/08/2025 AMAZON MARK* NI8SP9L 139.14 USD"|^|"Autobiography of a Face [Thirtieth Anniversary Edition]"|^|"Meeting Equipment & Supplies"|^|"PO-100036877"|^|"Approved"|^|"0"|^|"15.19"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/08/2025 AMAZON MARK* NI8SP9L 139.14 USD"|^|"Thinking in Pictures, Expanded Edition: My Life with Autism"|^|"Meeting Equipment & Supplies"|^|"PO-100036877"|^|"Approved"|^|"0"|^|"8.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/08/2025 AMAZON MARK* NI8SP9L 139.14 USD"|^|"The Reason I Jump: The Inner Voice of a Thirteen-Year-Old Boy with Autism"|^|"Meeting Equipment & Supplies"|^|"PO-100036877"|^|"Approved"|^|"0"|^|"11.38"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/08/2025 AMAZON MARK* NI8SP9L 139.14 USD"|^|"Normal Sucks"|^|"Meeting Equipment & Supplies"|^|"PO-100036877"|^|"Approved"|^|"0"|^|"10.41"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/08/2025 AMAZON MARK* NI8SP9L 139.14 USD"|^|"The Center Cannot Hold: My Journey Through Madness"|^|"Meeting Equipment & Supplies"|^|"PO-100036877"|^|"Approved"|^|"0"|^|"14.16"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/08/2025 AMAZON MARK* NI8SP9L 139.14 USD"|^|"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened"|^|"Meeting Equipment & Supplies"|^|"PO-100036877"|^|"Approved"|^|"0"|^|"8.68"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/08/2025 AMAZON MARK* NI8SP9L 139.14 USD"|^|"Haben: The Deafblind Woman Who Conquered Harvard Law"|^|"Meeting Equipment & Supplies"|^|"PO-100036877"|^|"Approved"|^|"0"|^|"14.38"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/08/2025 AMAZON MARK* NI8SP9L 139.14 USD"|^|"Life of the Mind Interrupted: Essays on Mental Health and Disability in Higher Education (Real Talk on Mental Health and Neurodiversity)"|^|"Meeting Equipment & Supplies"|^|"PO-100036877"|^|"Approved"|^|"0"|^|"18.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/08/2025 AMAZON MARK* NI8SP9L 139.14 USD"|^|"More the Same than Different: What I Wish People Knew About Respecting and Including People with Disabilities"|^|"Meeting Equipment & Supplies"|^|"PO-100036877"|^|"Approved"|^|"0"|^|"9.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/08/2025 AMAZON MARK* NI8SP9L 139.14 USD"|^|"The Boy Who Became More Than We Could Imagine: How Music brought rhythm and joy into a lifetime of illness, disability and constant change for an unstoppable human."|^|"Meeting Equipment & Supplies"|^|"PO-100036877"|^|"Approved"|^|"0"|^|"14.99"|^|""
"WGU Corporation"|^|"WGUCORP"|^|"Approved"|^|"PC-10012939"|^|"2025-05-30-07:00"|^|"2025-06-01-07:00"|^|"1118 Diversity & Inclusion"|^|"Amazon Web Services, Inc"|^|"05/08/2025 AMAZON MARK* NI8SP9L 139.14 USD"|^|"BulbaCraft Disability Stickers for Water Bottle and Laptop - Disability Pride Party Favors & Decorations, Waterproof Vinyl Support Decals, Gifts for Women & Men"|^|"Meeting Equipment & Supplies"|^|"PO-100036877"|^|"Approved"|^|"0"|^|"7.99"|^|""
